,renewable_phy_id,periodid,renewableP
517,300000GN00000445,2023-06-01 00:45:00,0.0
518,300000GN00000446,2023-06-01 00:45:00,32.21
519,300000GN00000447,2023-06-01 00:45:00,30.53
520,300000GN00000448,2023-06-01 00:45:00,0.0
521,300000GN00000449,2023-06-01 00:45:00,14.65
522,300000GN00000450,2023-06-01 00:45:00,14.89
523,300000GN00000451,2023-06-01 00:45:00,26.78
524,300000GN00000452,2023-06-01 00:45:00,33.46
525,300000GN00000457,2023-06-01 00:45:00,0.0
526,300000GN00000478,2023-06-01 00:45:00,40.62
527,300000GN00000479,2023-06-01 00:45:00,0.0
528,300000GN00000480,2023-06-01 00:45:00,37.38
529,300000GN00000481,2023-06-01 00:45:00,40.51
530,300000GN00000482,2023-06-01 00:45:00,0.0
531,300000GN00000483,2023-06-01 00:45:00,21.59
532,300000GN00000484,2023-06-01 00:45:00,0.0
533,300000GN00000485,2023-06-01 00:45:00,0.0
534,300000GN00000486,2023-06-01 00:45:00,0.0
535,300000GN00000487,2023-06-01 00:45:00,0.0
536,300000GN00000488,2023-06-01 00:45:00,0.0
537,300000GN00000489,2023-06-01 00:45:00,0.0
538,300000GN00000490,2023-06-01 00:45:00,35.72
539,300000GN00000491,2023-06-01 00:45:00,0.0
540,300000GN00000492,2023-06-01 00:45:00,0.0
541,300000GN00000493,2023-06-01 00:45:00,0.0
542,300000GN00000494,2023-06-01 00:45:00,9.28
543,300000GN00000495,2023-06-01 00:45:00,11.86
544,300000GN00000496,2023-06-01 00:45:00,8.9
545,300000GN00000497,2023-06-01 00:45:00,11.13
546,300000GN00000508,2023-06-01 00:45:00,0.0
547,300000GN00000509,2023-06-01 00:45:00,0.0
548,300000GN00000510,2023-06-01 00:45:00,0.0
549,300000GN00000511,2023-06-01 00:45:00,0.0
550,300000GN00000512,2023-06-01 00:45:00,0.0
551,300000GN00000513,2023-06-01 00:45:00,0.0
552,300000GN000000048,2023-06-01 01:00:00,3.61
553,300000GN000000049,2023-06-01 01:00:00,5.8
554,300000GN000000050,2023-06-01 01:00:00,1.54
555,300000GN000000055,2023-06-01 01:00:00,5.97
556,300000GN000000056,2023-06-01 01:00:00,0.0
557,300000GN000000057,2023-06-01 01:00:00,0.0
558,300000GN000000058,2023-06-01 01:00:00,0.0
559,300000GN000000059,2023-06-01 01:00:00,2.21
560,300000GN000000060,2023-06-01 01:00:00,1.22
561,300000GN000000061,2023-06-01 01:00:00,1.29
562,300000GN000000062,2023-06-01 01:00:00,0.0
563,300000GN000000063,2023-06-01 01:00:00,0.0
564,300000GN000000064,2023-06-01 01:00:00,0.0
565,300000GN000000065,2023-06-01 01:00:00,0.0
566,300000GN000000066,2023-06-01 01:00:00,0.0
567,300000GN000000077,2023-06-01 01:00:00,8.07
568,300000GN000000078,2023-06-01 01:00:00,0.0
569,300000GN000000079,2023-06-01 01:00:00,0.0
570,300000GN000000080,2023-06-01 01:00:00,0.07
571,300000GN000000081,2023-06-01 01:00:00,1.49
572,300000GN000000112,2023-06-01 01:00:00,0.0
573,300000GN000000113,2023-06-01 01:00:00,0.0
574,300000GN000000114,2023-06-01 01:00:00,0.0
575,300000GN000000121,2023-06-01 01:00:00,0.0
576,300000GN000000122,2023-06-01 01:00:00,0.0
577,300000GN000000123,2023-06-01 01:00:00,0.0
578,300000GN000000124,2023-06-01 01:00:00,0.0
579,300000GN000000125,2023-06-01 01:00:00,0.0
580,300000GN000000128,2023-06-01 01:00:00,0.0
581,300000GN000000129,2023-06-01 01:00:00,0.0
582,300000GN000000130,2023-06-01 01:00:00,0.22
583,300000GN000000131,2023-06-01 01:00:00,0.1
584,300000GN000000132,2023-06-01 01:00:00,7.19
585,300000GN000000137,2023-06-01 01:00:00,0.0
586,300000GN000000138,2023-06-01 01:00:00,0.0
587,300000GN000000139,2023-06-01 01:00:00,0.0
588,300000GN000000140,2023-06-01 01:00:00,0.0
589,300000GN000000141,2023-06-01 01:00:00,0.0
590,300000GN000000142,2023-06-01 01:00:00,0.0
591,300000GN000000143,2023-06-01 01:00:00,0.0
592,300000GN000000144,2023-06-01 01:00:00,0.0
593,300000GN000000145,2023-06-01 01:00:00,0.0
594,300000GN000000146,2023-06-01 01:00:00,0.0
595,300000GN000000147,2023-06-01 01:00:00,0.0
596,300000GN000000148,2023-06-01 01:00:00,0.0
597,300000GN000000149,2023-06-01 01:00:00,7.57
598,300000GN000000150,2023-06-01 01:00:00,0.02
599,300000GN000000215,2023-06-01 01:00:00,0.0
600,300000GN000000216,2023-06-01 01:00:00,0.0
601,300000GN000000217,2023-06-01 01:00:00,0.0
602,300000GN000000218,2023-06-01 01:00:00,0.0
603,300000GN000000219,2023-06-01 01:00:00,0.0
604,300000GN000000220,2023-06-01 01:00:00,0.01
605,300000GN000000221,2023-06-01 01:00:00,0.02
606,300000GN000000222,2023-06-01 01:00:00,0.0
607,300000GN000000223,2023-06-01 01:00:00,0.0
608,300000GN000000224,2023-06-01 01:00:00,0.01
609,300000GN000000225,2023-06-01 01:00:00,8.33
610,300000GN000000307,2023-06-01 01:00:00,75.0
611,300000GN000000308,2023-06-01 01:00:00,75.0
612,300000GN000000309,2023-06-01 01:00:00,0.0
613,300000GN000000310,2023-06-01 01:00:00,0.0
614,300000GN000000311,2023-06-01 01:00:00,0.0
615,300000GN000000312,2023-06-01 01:00:00,0.0
616,300000GN000000313,2023-06-01 01:00:00,0.0
617,300000GN000000314,2023-06-01 01:00:00,0.0
618,300000GN000000315,2023-06-01 01:00:00,0.0
619,300000GN000000316,2023-06-01 01:00:00,0.0
620,300000GN000000317,2023-06-01 01:00:00,0.0
621,300000GN000000318,2023-06-01 01:00:00,0.0
622,300000GN000000319,2023-06-01 01:00:00,0.0
623,300000GN000000322,2023-06-01 01:00:00,220.0
624,300000GN000000323,2023-06-01 01:00:00,220.0
625,300000GN000000324,2023-06-01 01:00:00,0.0
626,300000GN000000325,2023-06-01 01:00:00,1.38
627,300000GN000000326,2023-06-01 01:00:00,3.94
628,300000GN000000327,2023-06-01 01:00:00,0.98
629,300000GN000000328,2023-06-01 01:00:00,0.0
630,300000GN000000329,2023-06-01 01:00:00,0.0
631,300000GN000000330,2023-06-01 01:00:00,0.0
632,300000GN000000331,2023-06-01 01:00:00,0.08
633,300000GN000000332,2023-06-01 01:00:00,0.0
634,300000GN000000333,2023-06-01 01:00:00,0.0
635,300000GN000000334,2023-06-01 01:00:00,0.0
636,300000GN000000335,2023-06-01 01:00:00,0.02
637,300000GN000000336,2023-06-01 01:00:00,0.02
638,300000GN000000337,2023-06-01 01:00:00,0.28
639,300000GN000000338,2023-06-01 01:00:00,0.47
640,300000GN000000339,2023-06-01 01:00:00,0.41
641,300000GN000000340,2023-06-01 01:00:00,0.58
642,300000GN000000341,2023-06-01 01:00:00,0.29
643,300000GN000000342,2023-06-01 01:00:00,13.91
644,300000GN000000343,2023-06-01 01:00:00,5.14
645,300000GN000000344,2023-06-01 01:00:00,2.52
646,300000GN000000345,2023-06-01 01:00:00,1.97
647,300000GN000000346,2023-06-01 01:00:00,0.0
648,300000GN000000347,2023-06-01 01:00:00,4.52
649,300000GN000000348,2023-06-01 01:00:00,4.24
650,300000GN000000349,2023-06-01 01:00:00,0.0
651,300000GN000000350,2023-06-01 01:00:00,0.0
652,300000GN000000351,2023-06-01 01:00:00,10.47
653,300000GN000000352,2023-06-01 01:00:00,2.68
654,300000GN000000353,2023-06-01 01:00:00,8.73
655,300000GN000000354,2023-06-01 01:00:00,7.77
656,300000GN000000355,2023-06-01 01:00:00,17.56
657,300000GN000000356,2023-06-01 01:00:00,2.15
658,300000GN000000357,2023-06-01 01:00:00,1.82
659,300000GN000000358,2023-06-01 01:00:00,0.0
660,300000GN000000359,2023-06-01 01:00:00,21.33
661,300000GN000000360,2023-06-01 01:00:00,0.0
662,300000GN000000361,2023-06-01 01:00:00,27.81
663,300000GN000000362,2023-06-01 01:00:00,4.14
664,300000GN000000363,2023-06-01 01:00:00,0.0
665,300000GN000000364,2023-06-01 01:00:00,8.28
666,300000GN000000365,2023-06-01 01:00:00,6.29
667,300000GN000000366,2023-06-01 01:00:00,0.0
668,300000GN000000367,2023-06-01 01:00:00,0.0
669,300000GN000000368,2023-06-01 01:00:00,1.25
670,300000GN000000369,2023-06-01 01:00:00,0.0
671,300000GN000000370,2023-06-01 01:00:00,0.0
672,300000GN000000371,2023-06-01 01:00:00,0.0
673,300000GN000000372,2023-06-01 01:00:00,0.0
674,300000GN000000373,2023-06-01 01:00:00,0.0
675,300000GN000000374,2023-06-01 01:00:00,0.0
676,300000GN000000375,2023-06-01 01:00:00,17.01
677,300000GN000000376,2023-06-01 01:00:00,12.01
678,300000GN000000377,2023-06-01 01:00:00,0.07
679,300000GN000000378,2023-06-01 01:00:00,0.0
680,300000GN000000379,2023-06-01 01:00:00,0.0
681,300000GN000000380,2023-06-01 01:00:00,6.18
682,300000GN000000381,2023-06-01 01:00:00,3.73
683,300000GN000000404,2023-06-01 01:00:00,17.5
684,300000GN000000405,2023-06-01 01:00:00,20.0
685,300000GN000000406,2023-06-01 01:00:00,0.16
686,300000GN000000407,2023-06-01 01:00:00,0.0
687,300000GN000000408,2023-06-01 01:00:00,0.2
688,300000GN000000409,2023-06-01 01:00:00,0.0
689,300000GN000000410,2023-06-01 01:00:00,0.0
690,300000GN000000411,2023-06-01 01:00:00,0.0
691,300000GN000000412,2023-06-01 01:00:00,0.0
692,300000GN000000413,2023-06-01 01:00:00,0.0
693,300000GN000000414,2023-06-01 01:00:00,1.02
694,300000GN00000432,2023-06-01 01:00:00,17.27
695,300000GN00000433,2023-06-01 01:00:00,15.53
696,300000GN00000434,2023-06-01 01:00:00,0.0
697,300000GN00000441,2023-06-01 01:00:00,9.53
698,300000GN00000442,2023-06-01 01:00:00,12.18
699,300000GN00000443,2023-06-01 01:00:00,0.0
700,300000GN00000444,2023-06-01 01:00:00,0.0
701,300000GN00000445,2023-06-01 01:00:00,0.0
702,300000GN00000446,2023-06-01 01:00:00,37.62
703,300000GN00000447,2023-06-01 01:00:00,37.22
704,300000GN00000448,2023-06-01 01:00:00,0.0
705,300000GN00000449,2023-06-01 01:00:00,15.04
706,300000GN00000450,2023-06-01 01:00:00,13.66
707,300000GN00000451,2023-06-01 01:00:00,26.96
708,300000GN00000452,2023-06-01 01:00:00,31.0
709,300000GN00000457,2023-06-01 01:00:00,0.0
710,300000GN00000478,2023-06-01 01:00:00,21.88
711,300000GN00000479,2023-06-01 01:00:00,0.0
712,300000GN00000480,2023-06-01 01:00:00,19.76
713,300000GN00000481,2023-06-01 01:00:00,34.04
714,300000GN00000482,2023-06-01 01:00:00,0.0
715,300000GN00000483,2023-06-01 01:00:00,24.06
716,300000GN00000484,2023-06-01 01:00:00,0.0
717,300000GN00000485,2023-06-01 01:00:00,0.0
718,300000GN00000486,2023-06-01 01:00:00,0.0
719,300000GN00000487,2023-06-01 01:00:00,0.03
720,300000GN00000488,2023-06-01 01:00:00,0.0
721,300000GN00000489,2023-06-01 01:00:00,0.0
722,300000GN00000490,2023-06-01 01:00:00,4.52
723,300000GN00000491,2023-06-01 01:00:00,0.0
724,300000GN00000492,2023-06-01 01:00:00,0.0
725,300000GN00000493,2023-06-01 01:00:00,0.0
726,300000GN00000494,2023-06-01 01:00:00,6.95
727,300000GN00000495,2023-06-01 01:00:00,13.23
728,300000GN00000496,2023-06-01 01:00:00,10.85
729,300000GN00000497,2023-06-01 01:00:00,8.4
730,300000GN00000508,2023-06-01 01:00:00,0.0
731,300000GN00000509,2023-06-01 01:00:00,0.0
732,300000GN00000510,2023-06-01 01:00:00,0.0
733,300000GN00000511,2023-06-01 01:00:00,0.0
734,300000GN00000512,2023-06-01 01:00:00,0.0
735,300000GN00000513,2023-06-01 01:00:00,0.0
736,300000GN000000048,2023-06-01 01:15:00,5.49
737,300000GN000000049,2023-06-01 01:15:00,7.38
738,300000GN000000050,2023-06-01 01:15:00,4.72
739,300000GN000000055,2023-06-01 01:15:00,6.66
740,300000GN000000056,2023-06-01 01:15:00,0.0
741,300000GN000000057,2023-06-01 01:15:00,0.0
742,300000GN000000058,2023-06-01 01:15:00,0.0
743,300000GN000000059,2023-06-01 01:15:00,1.06
744,300000GN000000060,2023-06-01 01:15:00,0.54
745,300000GN000000061,2023-06-01 01:15:00,0.0
746,300000GN000000062,2023-06-01 01:15:00,0.0
747,300000GN000000063,2023-06-01 01:15:00,0.0
748,300000GN000000064,2023-06-01 01:15:00,0.0
749,300000GN000000065,2023-06-01 01:15:00,0.0
750,300000GN000000066,2023-06-01 01:15:00,0.0
751,300000GN000000077,2023-06-01 01:15:00,2.29
752,300000GN000000078,2023-06-01 01:15:00,0.0
753,300000GN000000079,2023-06-01 01:15:00,0.0
754,300000GN000000080,2023-06-01 01:15:00,0.01
755,300000GN000000081,2023-06-01 01:15:00,0.0
756,300000GN000000112,2023-06-01 01:15:00,0.0
757,300000GN000000113,2023-06-01 01:15:00,0.0
758,300000GN000000114,2023-06-01 01:15:00,0.0
759,300000GN000000121,2023-06-01 01:15:00,0.0
760,300000GN000000122,2023-06-01 01:15:00,0.0
761,300000GN000000123,2023-06-01 01:15:00,0.0
762,300000GN000000124,2023-06-01 01:15:00,0.0
763,300000GN000000125,2023-06-01 01:15:00,0.0
764,300000GN000000128,2023-06-01 01:15:00,0.0
765,300000GN000000129,2023-06-01 01:15:00,0.0
766,300000GN000000130,2023-06-01 01:15:00,0.22
767,300000GN000000131,2023-06-01 01:15:00,0.1
768,300000GN000000132,2023-06-01 01:15:00,4.06
769,300000GN000000137,2023-06-01 01:15:00,0.0
770,300000GN000000138,2023-06-01 01:15:00,0.0
771,300000GN000000139,2023-06-01 01:15:00,0.0
772,300000GN000000140,2023-06-01 01:15:00,0.0
773,300000GN000000141,2023-06-01 01:15:00,0.0
774,300000GN000000142,2023-06-01 01:15:00,0.0
775,300000GN000000143,2023-06-01 01:15:00,0.0
776,300000GN000000144,2023-06-01 01:15:00,0.0
777,300000GN000000145,2023-06-01 01:15:00,0.0
778,300000GN000000146,2023-06-01 01:15:00,0.0
779,300000GN000000147,2023-06-01 01:15:00,0.0
780,300000GN000000148,2023-06-01 01:15:00,0.0
781,300000GN000000149,2023-06-01 01:15:00,0.0
782,300000GN000000150,2023-06-01 01:15:00,0.0
783,300000GN000000215,2023-06-01 01:15:00,0.0
784,300000GN000000216,2023-06-01 01:15:00,0.0
785,300000GN000000217,2023-06-01 01:15:00,0.0
786,300000GN000000218,2023-06-01 01:15:00,0.0
787,300000GN000000219,2023-06-01 01:15:00,0.0
788,300000GN000000220,2023-06-01 01:15:00,0.01
789,300000GN000000221,2023-06-01 01:15:00,0.02
790,300000GN000000222,2023-06-01 01:15:00,0.0
791,300000GN000000223,2023-06-01 01:15:00,0.0
792,300000GN000000224,2023-06-01 01:15:00,0.01
793,300000GN000000225,2023-06-01 01:15:00,6.54
794,300000GN000000307,2023-06-01 01:15:00,75.0
795,300000GN000000308,2023-06-01 01:15:00,75.0
796,300000GN000000309,2023-06-01 01:15:00,0.0
797,300000GN000000310,2023-06-01 01:15:00,0.0
798,300000GN000000311,2023-06-01 01:15:00,0.0
799,300000GN000000312,2023-06-01 01:15:00,0.0
800,300000GN000000313,2023-06-01 01:15:00,0.0
801,300000GN000000314,2023-06-01 01:15:00,0.0
802,300000GN000000315,2023-06-01 01:15:00,0.0
803,300000GN000000316,2023-06-01 01:15:00,0.0
804,300000GN000000317,2023-06-01 01:15:00,0.0
805,300000GN000000318,2023-06-01 01:15:00,0.0
806,300000GN000000319,2023-06-01 01:15:00,0.0
807,300000GN000000322,2023-06-01 01:15:00,220.0
808,300000GN000000323,2023-06-01 01:15:00,220.0
809,300000GN000000324,2023-06-01 01:15:00,0.0
810,300000GN000000325,2023-06-01 01:15:00,0.83
811,300000GN000000326,2023-06-01 01:15:00,2.62
812,300000GN000000327,2023-06-01 01:15:00,0.49
813,300000GN000000328,2023-06-01 01:15:00,0.0
814,300000GN000000329,2023-06-01 01:15:00,0.0
815,300000GN000000330,2023-06-01 01:15:00,0.0
816,300000GN000000331,2023-06-01 01:15:00,0.32
817,300000GN000000332,2023-06-01 01:15:00,0.0
818,300000GN000000333,2023-06-01 01:15:00,0.0
819,300000GN000000334,2023-06-01 01:15:00,0.0
820,300000GN000000335,2023-06-01 01:15:00,0.02
821,300000GN000000336,2023-06-01 01:15:00,0.02
822,300000GN000000337,2023-06-01 01:15:00,0.0
823,300000GN000000338,2023-06-01 01:15:00,0.0
824,300000GN000000339,2023-06-01 01:15:00,0.06
825,300000GN000000340,2023-06-01 01:15:00,0.15
826,300000GN000000341,2023-06-01 01:15:00,0.0
827,300000GN000000342,2023-06-01 01:15:00,7.55
828,300000GN000000343,2023-06-01 01:15:00,2.42
829,300000GN000000344,2023-06-01 01:15:00,3.16
830,300000GN000000345,2023-06-01 01:15:00,3.0
831,300000GN000000346,2023-06-01 01:15:00,0.0
832,300000GN000000347,2023-06-01 01:15:00,0.95
833,300000GN000000348,2023-06-01 01:15:00,0.88
834,300000GN000000349,2023-06-01 01:15:00,0.0
835,300000GN000000350,2023-06-01 01:15:00,0.0
836,300000GN000000351,2023-06-01 01:15:00,8.4
837,300000GN000000352,2023-06-01 01:15:00,0.8
838,300000GN000000353,2023-06-01 01:15:00,1.94
839,300000GN000000354,2023-06-01 01:15:00,5.63
840,300000GN000000355,2023-06-01 01:15:00,12.02
841,300000GN000000356,2023-06-01 01:15:00,6.1
842,300000GN000000357,2023-06-01 01:15:00,3.75
843,300000GN000000358,2023-06-01 01:15:00,0.0
844,300000GN000000359,2023-06-01 01:15:00,13.95
845,300000GN000000360,2023-06-01 01:15:00,0.0
846,300000GN000000361,2023-06-01 01:15:00,13.47
847,300000GN000000362,2023-06-01 01:15:00,2.64
848,300000GN000000363,2023-06-01 01:15:00,0.0
849,300000GN000000364,2023-06-01 01:15:00,11.33
850,300000GN000000365,2023-06-01 01:15:00,9.42
851,300000GN000000366,2023-06-01 01:15:00,0.0
852,300000GN000000367,2023-06-01 01:15:00,0.0
853,300000GN000000368,2023-06-01 01:15:00,0.61
854,300000GN000000369,2023-06-01 01:15:00,0.0
855,300000GN000000370,2023-06-01 01:15:00,0.0
856,300000GN000000371,2023-06-01 01:15:00,0.0
857,300000GN000000372,2023-06-01 01:15:00,0.0
858,300000GN000000373,2023-06-01 01:15:00,0.0
859,300000GN000000374,2023-06-01 01:15:00,0.0
860,300000GN000000375,2023-06-01 01:15:00,13.71
861,300000GN000000376,2023-06-01 01:15:00,8.58
862,300000GN000000377,2023-06-01 01:15:00,0.0
863,300000GN000000378,2023-06-01 01:15:00,0.0
864,300000GN000000379,2023-06-01 01:15:00,0.0
865,300000GN000000380,2023-06-01 01:15:00,7.88
866,300000GN000000381,2023-06-01 01:15:00,3.69
867,300000GN000000404,2023-06-01 01:15:00,17.5
868,300000GN000000405,2023-06-01 01:15:00,20.0
869,300000GN000000406,2023-06-01 01:15:00,0.19
870,300000GN000000407,2023-06-01 01:15:00,0.0
871,300000GN000000408,2023-06-01 01:15:00,0.2
872,300000GN000000409,2023-06-01 01:15:00,0.0
873,300000GN000000410,2023-06-01 01:15:00,0.0
874,300000GN000000411,2023-06-01 01:15:00,0.0
875,300000GN000000412,2023-06-01 01:15:00,0.0
876,300000GN000000413,2023-06-01 01:15:00,0.0
877,300000GN000000414,2023-06-01 01:15:00,0.0
878,300000GN00000432,2023-06-01 01:15:00,25.06
879,300000GN00000433,2023-06-01 01:15:00,23.29
880,300000GN00000434,2023-06-01 01:15:00,0.0
881,300000GN00000441,2023-06-01 01:15:00,11.43
882,300000GN00000442,2023-06-01 01:15:00,13.41
883,300000GN00000443,2023-06-01 01:15:00,0.0
884,300000GN00000444,2023-06-01 01:15:00,0.0
885,300000GN00000445,2023-06-01 01:15:00,0.0
886,300000GN00000446,2023-06-01 01:15:00,22.06
887,300000GN00000447,2023-06-01 01:15:00,26.02
888,300000GN00000448,2023-06-01 01:15:00,0.0
889,300000GN00000449,2023-06-01 01:15:00,7.52
890,300000GN00000450,2023-06-01 01:15:00,9.33
891,300000GN00000451,2023-06-01 01:15:00,18.59
892,300000GN00000452,2023-06-01 01:15:00,22.1
893,300000GN00000457,2023-06-01 01:15:00,0.0
894,300000GN00000478,2023-06-01 01:15:00,0.0
895,300000GN00000479,2023-06-01 01:15:00,0.0
896,300000GN00000480,2023-06-01 01:15:00,4.0
897,300000GN00000481,2023-06-01 01:15:00,11.3
898,300000GN00000482,2023-06-01 01:15:00,0.0
899,300000GN00000483,2023-06-01 01:15:00,3.64
900,300000GN00000484,2023-06-01 01:15:00,0.0
901,300000GN00000485,2023-06-01 01:15:00,0.0
902,300000GN00000486,2023-06-01 01:15:00,0.0
903,300000GN00000487,2023-06-01 01:15:00,0.0
904,300000GN00000488,2023-06-01 01:15:00,0.0
905,300000GN00000489,2023-06-01 01:15:00,0.0
906,300000GN00000490,2023-06-01 01:15:00,0.0
907,300000GN00000491,2023-06-01 01:15:00,0.0
908,300000GN00000492,2023-06-01 01:15:00,0.0
909,300000GN00000493,2023-06-01 01:15:00,0.0
910,300000GN00000494,2023-06-01 01:15:00,2.5
911,300000GN00000495,2023-06-01 01:15:00,22.45
912,300000GN00000496,2023-06-01 01:15:00,11.08
913,300000GN00000497,2023-06-01 01:15:00,1.12
914,300000GN00000508,2023-06-01 01:15:00,0.0
915,300000GN00000509,2023-06-01 01:15:00,0.0
916,300000GN00000510,2023-06-01 01:15:00,0.0
917,300000GN00000511,2023-06-01 01:15:00,0.0
918,300000GN00000512,2023-06-01 01:15:00,0.0
919,300000GN00000513,2023-06-01 01:15:00,0.0
920,300000GN000000048,2023-06-01 01:30:00,2.46
921,300000GN000000049,2023-06-01 01:30:00,7.79
922,300000GN000000050,2023-06-01 01:30:00,3.73
923,300000GN000000055,2023-06-01 01:30:00,4.81
924,300000GN000000056,2023-06-01 01:30:00,0.0
925,300000GN000000057,2023-06-01 01:30:00,0.0
926,300000GN000000058,2023-06-01 01:30:00,0.0
927,300000GN000000059,2023-06-01 01:30:00,0.0
928,300000GN000000060,2023-06-01 01:30:00,0.2
929,300000GN000000061,2023-06-01 01:30:00,0.0
930,300000GN000000062,2023-06-01 01:30:00,0.0
931,300000GN000000063,2023-06-01 01:30:00,0.0
932,300000GN000000064,2023-06-01 01:30:00,0.0
933,300000GN000000065,2023-06-01 01:30:00,0.0
934,300000GN000000066,2023-06-01 01:30:00,0.0
935,300000GN000000077,2023-06-01 01:30:00,0.18
936,300000GN000000078,2023-06-01 01:30:00,0.0
937,300000GN000000079,2023-06-01 01:30:00,0.0
938,300000GN000000080,2023-06-01 01:30:00,0.05
939,300000GN000000081,2023-06-01 01:30:00,0.0
940,300000GN000000112,2023-06-01 01:30:00,0.0
941,300000GN000000113,2023-06-01 01:30:00,0.0
942,300000GN000000114,2023-06-01 01:30:00,0.02
943,300000GN000000121,2023-06-01 01:30:00,0.0
944,300000GN000000122,2023-06-01 01:30:00,0.0
945,300000GN000000123,2023-06-01 01:30:00,0.0
946,300000GN000000124,2023-06-01 01:30:00,0.0
947,300000GN000000125,2023-06-01 01:30:00,0.0
948,300000GN000000128,2023-06-01 01:30:00,0.0
949,300000GN000000129,2023-06-01 01:30:00,0.0
950,300000GN000000130,2023-06-01 01:30:00,0.22
951,300000GN000000131,2023-06-01 01:30:00,0.1
952,300000GN000000132,2023-06-01 01:30:00,3.56
953,300000GN000000137,2023-06-01 01:30:00,0.0
954,300000GN000000138,2023-06-01 01:30:00,0.0
955,300000GN000000139,2023-06-01 01:30:00,0.0
956,300000GN000000140,2023-06-01 01:30:00,0.0
957,300000GN000000141,2023-06-01 01:30:00,0.0
958,300000GN000000142,2023-06-01 01:30:00,0.0
959,300000GN000000143,2023-06-01 01:30:00,0.0
960,300000GN000000144,2023-06-01 01:30:00,0.0
961,300000GN000000145,2023-06-01 01:30:00,0.0
962,300000GN000000146,2023-06-01 01:30:00,0.0
963,300000GN000000147,2023-06-01 01:30:00,0.0
964,300000GN000000148,2023-06-01 01:30:00,0.0
965,300000GN000000149,2023-06-01 01:30:00,0.0
966,300000GN000000150,2023-06-01 01:30:00,0.0
967,300000GN000000215,2023-06-01 01:30:00,0.0
968,300000GN000000216,2023-06-01 01:30:00,0.0
969,300000GN000000217,2023-06-01 01:30:00,0.0
970,300000GN000000218,2023-06-01 01:30:00,0.0
971,300000GN000000219,2023-06-01 01:30:00,0.0
972,300000GN000000220,2023-06-01 01:30:00,0.01
973,300000GN000000221,2023-06-01 01:30:00,0.02
974,300000GN000000222,2023-06-01 01:30:00,0.0
975,300000GN000000223,2023-06-01 01:30:00,0.0
976,300000GN000000224,2023-06-01 01:30:00,0.01
977,300000GN000000225,2023-06-01 01:30:00,2.8
978,300000GN000000307,2023-06-01 01:30:00,75.0
979,300000GN000000308,2023-06-01 01:30:00,75.0
980,300000GN000000309,2023-06-01 01:30:00,0.0
981,300000GN000000310,2023-06-01 01:30:00,0.0
982,300000GN000000311,2023-06-01 01:30:00,0.0
983,300000GN000000312,2023-06-01 01:30:00,0.0
984,300000GN000000313,2023-06-01 01:30:00,0.0
985,300000GN000000314,2023-06-01 01:30:00,0.0
986,300000GN000000315,2023-06-01 01:30:00,0.0
987,300000GN000000316,2023-06-01 01:30:00,0.0
988,300000GN000000317,2023-06-01 01:30:00,0.0
989,300000GN000000318,2023-06-01 01:30:00,0.0
990,300000GN000000319,2023-06-01 01:30:00,0.0
991,300000GN000000322,2023-06-01 01:30:00,220.0
992,300000GN000000323,2023-06-01 01:30:00,220.0
993,300000GN000000324,2023-06-01 01:30:00,0.0
994,300000GN000000325,2023-06-01 01:30:00,0.0
995,300000GN000000326,2023-06-01 01:30:00,1.96
996,300000GN000000327,2023-06-01 01:30:00,0.28
997,300000GN000000328,2023-06-01 01:30:00,0.0
998,300000GN000000329,2023-06-01 01:30:00,0.0
999,300000GN000000330,2023-06-01 01:30:00,0.0
1000,300000GN000000331,2023-06-01 01:30:00,0.7
1001,300000GN000000332,2023-06-01 01:30:00,0.0
1002,300000GN000000333,2023-06-01 01:30:00,0.0
1003,300000GN000000334,2023-06-01 01:30:00,0.0
1004,300000GN000000335,2023-06-01 01:30:00,0.02
1005,300000GN000000336,2023-06-01 01:30:00,0.02
1006,300000GN000000337,2023-06-01 01:30:00,0.0
1007,300000GN000000338,2023-06-01 01:30:00,0.07
1008,300000GN000000339,2023-06-01 01:30:00,0.08
1009,300000GN000000340,2023-06-01 01:30:00,0.0
1010,300000GN000000341,2023-06-01 01:30:00,0.0
1011,300000GN000000342,2023-06-01 01:30:00,2.85
1012,300000GN000000343,2023-06-01 01:30:00,1.95
1013,300000GN000000344,2023-06-01 01:30:00,2.2
1014,300000GN000000345,2023-06-01 01:30:00,2.04
1015,300000GN000000346,2023-06-01 01:30:00,0.04
1016,300000GN000000347,2023-06-01 01:30:00,0.16
1017,300000GN000000348,2023-06-01 01:30:00,0.0
1018,300000GN000000349,2023-06-01 01:30:00,0.0
1019,300000GN000000350,2023-06-01 01:30:00,0.0
1020,300000GN000000351,2023-06-01 01:30:00,8.57
1021,300000GN000000352,2023-06-01 01:30:00,0.07
1022,300000GN000000353,2023-06-01 01:30:00,0.28
1023,300000GN000000354,2023-06-01 01:30:00,5.45
1024,300000GN000000355,2023-06-01 01:30:00,8.04
1025,300000GN000000356,2023-06-01 01:30:00,5.19
1026,300000GN000000357,2023-06-01 01:30:00,3.77
1027,300000GN000000358,2023-06-01 01:30:00,0.0
1028,300000GN000000359,2023-06-01 01:30:00,8.49
1029,300000GN000000360,2023-06-01 01:30:00,0.0
1030,300000GN000000361,2023-06-01 01:30:00,10.17
1031,300000GN000000362,2023-06-01 01:30:00,2.0
1032,300000GN000000363,2023-06-01 01:30:00,0.0
